date,region,category,unit_price,quantity,discount_pct,revenue
2024-01-30,South,Electronics,261.82,1,10,235.64
2024-01-30,East,Home & Garden,87.85,2,0,175.7
2024-01-31,North,Clothing,39.27,1,0,39.27
2024-01-31,South,Electronics,309.69,3,0,929.08
2024-01-31,South,Clothing,33.38,4,5,126.84
2024-01-31,South,Electronics,165.88,3,10,447.88
2024-01-31,East,Books,15.9,3,0,47.71
2024-01-31,West,Clothing,44.26,1,15,37.62
2024-01-31,West,Home & Garden,119.63,3,0,358.9
2024-01-31,East,Home & Garden,81.77,2,0,163.55
2024-01-31,South,Home & Garden,83.95,1,0,83.95
2024-01-31,South,Books,5.84,3,0,17.51
2024-01-31,East,Sports,60.25,1,0,60.25
2024-01-31,East,Clothing,48.68,4,0,194.7
2024-01-31,West,Sports,64.51,2,0,129.01
2024-01-31,East,Home & Garden,65.16,3,0,195.48
2024-01-31,East,Books,17.91,4,0,71.64
2024-01-31,East,Electronics,229.46,3,0,688.38
2024-01-31,West,Sports,69.05,1,0,69.05
2024-01-31,West,Electronics,154.67,2,5,293.87
2024-01-31,West,Electronics,179.14,3,0,537.41
2024-02-01,North,Clothing,45.25,2,5,85.98
2024-02-01,South,Clothing,51.16,1,0,51.16
2024-02-01,West,Electronics,235.14,2,0,470.29
2024-02-01,South,Clothing,47.16,3,0,141.49
2024-02-01,South,Clothing,46.85,3,0,140.56
2024-02-01,South,Sports,60.76,3,5,173.18
2024-02-01,South,Clothing,40.55,1,15,34.46
2024-02-01,East,Clothing,42.98,4,0,171.92
2024-02-01,North,Books,20.1,3,0,60.31
2024-02-01,East,Electronics,264.42,2,0,528.84
2024-02-01,North,Home & Garden,87.87,3,20,210.88
2024-02-01,South,Books,27.06,3,0,81.19
2024-02-01,North,Clothing,42.37,4,0,169.47
2024-02-01,North,Home & Garden,89.33,2,0,178.65
2024-02-01,North,Home & Garden,58.22,2,0,116.44
2024-02-02,West,Books,19.22,2,0,38.44
2024-02-02,West,Clothing,20.12,2,0,40.23
2024-02-02,West,Clothing,62.25,1,0,62.25
2024-02-02,West,Books,22.24,4,0,88.96
2024-02-02,North,Home & Garden,87.42,4,20,279.75
2024-02-02,East,Books,12.01,1,15,10.21
2024-02-02,North,Electronics,278.89,2,20,446.22
2024-02-02,North,Sports,60.4,2,20,96.64
2024-02-02,South,Books,22.86,2,5,43.43
2024-02-02,North,Home & Garden,60.87,4,5,231.31
2024-02-02,West,Home & Garden,89.45,1,0,89.45
2024-02-02,South,Books,23.14,4,10,83.32
2024-02-02,North,Home & Garden,54.61,4,0,218.45
2024-02-02,South,Electronics,381.23,2,15,648.1
2024-02-02,North,Books,18.76,2,20,30.02
2024-02-02,North,Sports,39.84,1,0,39.84
2024-02-02,North,Clothing,26.96,2,0,53.93
2024-02-02,East,Clothing,22.84,4,10,82.21
2024-02-03,West,Sports,73.39,1,0,73.39
2024-02-03,North,Books,12.3,3,0,36.9
2024-02-03,South,Sports,89.75,1,0,89.75
2024-02-03,West,Books,19.05,4,10,68.6
2024-02-03,West,Home & Garden,98.43,1,0,98.43
2024-02-03,North,Clothing,40.88,1,0,40.88
2024-02-03,North,Books,22.22,1,0,22.22
2024-02-03,West,Sports,78.54,4,0,314.15
2024-02-03,West,Home & Garden,58.58,1,0,58.58
2024-02-03,North,Clothing,52.77,1,5,50.13
2024-02-03,North,Electronics,90.1,1,0,90.1
2024-02-03,North,Electronics,292.46,3,0,877.38
2024-02-03,East,Home & Garden,57.02,2,0,114.05
2024-02-03,East,Sports,53.1,3,20,127.43
2024-02-03,South,Electronics,179.03,2,0,358.07
2024-02-03,East,Home & Garden,81.71,2,0,163.41
2024-02-03,North,Home & Garden,63.83,1,20,51.07
2024-02-03,North,Clothing,27.13,1,0,27.13
2024-02-03,East,Sports,71.89,3,0,215.68
2024-02-03,South,Books,22.67,4,0,90.69
2024-02-03,West,Electronics,305.48,2,5,580.41
2024-02-03,West,Clothing,38.97,1,0,38.97
2024-02-03,East,Electronics,283.75,1,5,269.56
2024-02-03,East,Home & Garden,79.89,3,0,239.66
2024-02-03,South,Clothing,52.52,4,0,210.09
2024-02-03,North,Sports,59.1,4,0,236.38
2024-02-03,South,Sports,66.82,1,20,53.46
2024-02-03,North,Home & Garden,93.98,1,20,75.18
2024-02-03,East,Books,22.1,4,0,88.42
2024-02-03,West,Electronics,180.18,4,10,648.64
2024-02-03,South,Electronics,186.74,2,0,373.49
2024-02-03,East,Sports,54.46,1,0,54.46
2024-02-03,South,Electronics,258.96,4,0,1035.85
2024-02-03,South,Sports,49.72,3,0,149.17
2024-02-03,North,Clothing,43.3,2,0,86.59
2024-02-03,North,Clothing,46.8,2,5,88.92
2024-02-03,North,Sports,67.53,4,5,256.6
2024-02-03,North,Clothing,39.3,1,0,39.3
2024-02-03,South,Books,11.66,2,20,18.65
2024-02-03,North,Clothing,55.01,1,0,55.01
2024-02-03,South,Electronics,314.7,3,0,944.11
2024-02-03,South,Clothing,55.67,2,0,111.34
2024-02-04,West,Electronics,169.63,1,0,169.63
2024-02-04,East,Home & Garden,54.01,2,5,102.62
2024-02-04,South,Home & Garden,96.59,1,5,91.76
2024-02-04,East,Clothing,52.38,1,0,52.38
2024-02-04,North,Clothing,27.71,1,15,23.56
2024-02-04,East,Books,21.95,2,0,43.91
2024-02-04,North,Home & Garden,53.47,1,0,53.47
2024-02-04,North,Clothing,43.77,1,0,43.77
2024-02-04,East,Electronics,281.09,2,0,562.19
2024-02-04,North,Clothing,47.53,3,10,128.34
2024-02-04,West,Sports,54.46,3,5,155.2
2024-02-04,North,Home & Garden,111.36,2,5,211.59
2024-02-04,North,Home & Garden,105.81,1,10,95.23
2024-02-04,East,Electronics,201.01,1,0,201.01
2024-02-04,West,Clothing,37.23,2,5,70.74
2024-02-04,East,Home & Garden,88.16,3,0,264.47
2024-02-04,North,Sports,66.79,3,0,200.36
2024-02-04,East,Sports,48.55,2,0,97.1
2024-02-04,North,Sports,60.57,3,0,181.71
2024-02-04,South,Books,25.53,1,0,25.53
2024-02-04,West,Home & Garden,92.82,2,0,185.65
2024-02-04,South,Home & Garden,69.01,3,0,207.03
2024-02-04,North,Home & Garden,97.19,3,0,291.58
2024-02-04,South,Books,21.26,2,0,42.52
2024-02-04,South,Books,18.12,1,0,18.12
2024-02-04,North,Electronics,299.4,1,10,269.46
2024-02-05,North,Books,21.7,3,0,65.1
2024-02-05,South,Clothing,56.8,1,10,51.12
2024-02-05,North,Sports,53.0,1,0,53.0
2024-02-05,South,Home & Garden,75.4,3,10,203.59
2024-02-05,South,Home & Garden,62.97,1,0,62.97
2024-02-05,West,Books,18.05,2,0,36.11
2024-02-05,South,Clothing,62.9,4,0,251.59
2024-02-05,North,Electronics,310.99,2,0,621.98
2024-02-05,South,Clothing,55.33,2,0,110.67
2024-02-05,West,Electronics,201.27,4,0,805.09
2024-02-05,North,Clothing,41.76,3,0,125.28
2024-02-05,South,Electronics,313.84,3,5,894.43
2024-02-05,West,Home & Garden,121.77,4,5,462.72
2024-02-05,North,Home & Garden,100.3,2,0,200.61
2024-02-06,South,Books,18.79,3,0,56.38
2024-02-06,East,Electronics,303.65,3,5,865.41
2024-02-06,West,Sports,56.48,2,5,107.31
2024-02-06,North,Clothing,67.82,4,5,257.72
2024-02-06,West,Sports,74.38,1,0,74.38
2024-02-06,West,Sports,59.2,3,0,177.61
2024-02-06,South,Home & Garden,104.47,3,10,282.07
2024-02-06,West,Clothing,42.92,4,0,171.69
2024-02-06,North,Electronics,206.36,4,10,742.91
2024-02-06,South,Home & Garden,67.87,2,0,135.73
2024-02-06,West,Electronics,263.21,1,0,263.21
2024-02-06,South,Electronics,171.61,3,5,489.08
2024-02-06,South,Clothing,28.45,3,0,85.36
2024-02-06,East,Electronics,290.72,1,0,290.72
2024-02-06,East,Electronics,178.89,4,0,715.58
2024-02-06,North,Sports,80.95,1,0,80.95
2024-02-06,East,Sports,66.22,3,0,198.66
2024-02-06,East,Sports,53.35,4,0,213.42
2024-02-06,North,Clothing,39.61,3,0,118.82
2024-02-06,East,Books,29.32,2,0,58.65
2024-02-06,South,Sports,76.65,4,0,306.6
2024-02-06,South,Electronics,226.84,4,5,862.0
2024-02-06,East,Home & Garden,51.89,2,0,103.78
2024-02-07,East,Sports,73.9,3,0,221.7
2024-02-07,East,Electronics,181.34,2,0,362.68
2024-02-07,North,Home & Garden,89.26,2,0,178.53
2024-02-07,East,Sports,39.49,4,5,150.07
2024-02-07,North,Electronics,190.66,4,0,762.64
2024-02-07,South,Clothing,61.14,1,10,55.03
2024-02-07,North,Home & Garden,81.91,2,0,163.81
2024-02-07,North,Home & Garden,74.73,3,15,190.56
2024-02-07,West,Sports,52.96,2,5,100.63
2024-02-07,West,Sports,69.67,4,0,278.68
2024-02-07,East,Sports,44.75,4,10,161.1
2024-02-07,West,Clothing,42.25,2,0,84.51
2024-02-07,East,Electronics,333.43,4,0,1333.73
2024-02-07,South,Electronics,289.36,3,0,868.08
2024-02-08,East,Books,18.24,2,0,36.49
2024-02-08,East,Home & Garden,111.27,3,15,283.73
2024-02-08,West,Clothing,28.45,3,0,85.36
2024-02-08,South,Books,20.71,2,5,39.34
2024-02-08,East,Electronics,372.13,3,10,1004.76
2024-02-08,North,Books,17.47,4,0,69.89
2024-02-08,East,Home & Garden,53.77,3,5,153.23
2024-02-08,West,Clothing,54.76,4,5,208.09
2024-02-08,South,Home & Garden,73.3,4,0,293.19
2024-02-08,North,Electronics,271.4,3,10,732.77
2024-02-08,West,Books,15.1,2,10,27.18
2024-02-08,East,Sports,105.93,2,15,180.08
2024-02-08,East,Home & Garden,70.68,4,0,282.74
2024-02-08,North,Books,19.25,4,10,69.28
2024-02-08,West,Home & Garden,88.58,3,0,265.73
2024-02-08,South,Sports,54.88,4,10,197.58
2024-02-08,West,Electronics,265.82,3,0,797.47
2024-02-08,West,Sports,72.31,2,0,144.61
2024-02-08,North,Books,21.72,2,0,43.43
2024-02-08,East,Sports,64.63,3,0,193.88
2024-02-09,North,Electronics,233.99,3,20,561.57
2024-02-09,North,Electronics,234.91,4,0,939.63
2024-02-09,East,Clothing,33.58,4,10,120.9
2024-02-09,South,Clothing,36.44,1,0,36.44
2024-02-09,North,Sports,53.81,3,20,129.13
2024-02-09,North,Electronics,192.08,3,0,576.24
2024-02-09,East,Sports,63.55,4,0,254.19
2024-02-09,South,Electronics,183.56,4,0,734.25
2024-02-09,North,Clothing,55.3,2,0,110.6
2024-02-09,South,Electronics,215.65,1,0,215.65
2024-02-09,East,Sports,53.79,3,0,161.36
2024-02-09,East,Sports,72.09,4,0,288.35
2024-02-10,East,Clothing,59.03,3,0,177.08
2024-02-10,East,Electronics,246.12,3,0,738.37
2024-02-10,East,Electronics,266.37,1,0,266.37
2024-02-10,West,Clothing,30.88,4,0,123.52
2024-02-10,South,Home & Garden,84.34,4,0,337.34
2024-02-10,West,Clothing,32.66,2,10,58.78
2024-02-10,North,Books,20.34,1,5,19.32
2024-02-10,North,Books,22.23,4,0,88.9
2024-02-10,East,Sports,52.03,1,0,52.03
2024-02-10,North,Home & Garden,89.68,4,0,358.71
2024-02-10,North,Electronics,268.51,4,0,1074.05
2024-02-10,North,Clothing,49.22,1,0,49.22
2024-02-10,North,Clothing,34.46,2,5,65.48
2024-02-10,East,Electronics,208.26,4,5,791.4
2024-02-10,North,Clothing,66.82,3,15,170.38
2024-02-10,South,Sports,38.98,2,0,77.97
2024-02-10,North,Electronics,258.83,4,0,1035.31
2024-02-10,South,Sports,28.04,1,0,28.04
2024-02-10,North,Home & Garden,103.99,1,5,98.79
2024-02-10,East,Electronics,236.33,4,0,945.34
2024-02-11,East,Clothing,40.32,4,0,161.27
2024-02-11,North,Home & Garden,57.4,3,5,163.59
2024-02-11,North,Home & Garden,94.86,2,0,189.71
2024-02-11,South,Sports,61.71,3,0,185.12
2024-02-11,East,Electronics,237.83,3,0,713.49
2024-02-11,North,Home & Garden,78.72,3,0,236.15
2024-02-11,East,Clothing,48.73,2,15,82.84
2024-02-11,South,Clothing,51.0,2,5,96.9
2024-02-11,East,Home & Garden,67.92,3,10,183.39
2024-02-11,North,Books,18.85,1,15,16.02
2024-02-11,North,Clothing,32.68,2,0,65.35
2024-02-11,West,Electronics,268.65,4,0,1074.6
2024-02-11,East,Sports,67.0,3,0,201.0
2024-02-11,North,Books,27.61,1,0,27.61
2024-02-11,North,Home & Garden,45.85,3,0,137.56
2024-02-11,East,Clothing,27.52,4,0,110.09
2024-02-11,North,Electronics,216.94,1,10,195.25
2024-02-11,West,Electronics,183.97,1,0,183.97
2024-02-11,North,Clothing,53.78,2,0,107.56
2024-02-11,East,Clothing,26.72,2,15,45.43
2024-02-11,South,Sports,68.15,4,10,245.35
2024-02-11,South,Home & Garden,84.0,4,0,335.98
2024-02-11,South,Electronics,279.17,1,0,279.17
2024-02-11,North,Clothing,50.7,3,20,121.67
2024-02-11,North,Electronics,344.77,4,0,1379.1
2024-02-11,West,Electronics,287.63,3,0,862.9
2024-02-11,East,Clothing,44.26,3,0,132.77
2024-02-11,North,Electronics,278.17,1,0,278.17
2024-02-12,North,Home & Garden,101.65,1,0,101.65
2024-02-12,West,Sports,52.93,2,10,95.28
2024-02-12,South,Electronics,245.73,2,15,417.75
2024-02-12,East,Electronics,196.79,4,10,708.44
2024-02-12,West,Clothing,23.97,3,0,71.9
2024-02-12,East,Electronics,225.72,3,0,677.15
2024-02-12,North,Clothing,32.09,4,0,128.37
2024-02-12,South,Books,18.44,2,0,36.88
2024-02-12,South,Electronics,288.14,4,0,1152.55
2024-02-12,East,Electronics,259.81,3,0,779.43
2024-02-12,West,Sports,36.58,3,20,87.79
2024-02-13,South,Home & Garden,107.6,1,0,107.6
2024-02-13,South,Electronics,269.84,2,0,539.68
2024-02-13,North,Home & Garden,73.34,2,0,146.69
2024-02-13,North,Home & Garden,87.07,4,0,348.28
2024-02-13,South,Clothing,42.12,4,0,168.48
2024-02-13,East,Home & Garden,65.34,4,0,261.36
2024-02-13,West,Home & Garden,116.36,2,0,232.72
2024-02-13,West,Clothing,53.24,4,0,212.95
2024-02-13,North,Home & Garden,75.73,1,0,75.73
2024-02-13,East,Clothing,43.94,1,0,43.94
2024-02-13,West,Sports,66.29,3,15,169.05
2024-02-13,South,Sports,61.1,3,0,183.3
2024-02-13,South,Clothing,41.22,1,0,41.22
2024-02-13,East,Electronics,278.16,2,5,528.51
2024-02-14,South,Sports,31.95,2,0,63.91
2024-02-14,South,Electronics,179.21,3,0,537.62
2024-02-14,West,Books,21.72,3,0,65.17
2024-02-14,North,Books,19.3,2,0,38.61
2024-02-14,South,Electronics,296.23,3,0,888.68
2024-02-14,East,Electronics,207.71,4,0,830.83
2024-02-14,South,Home & Garden,100.09,2,0,200.18
2024-02-14,North,Sports,67.1,3,0,201.31
2024-02-14,North,Electronics,233.27,1,10,209.95
2024-02-14,West,Electronics,289.73,1,0,289.73
2024-02-15,East,Clothing,38.83,3,0,116.48
2024-02-15,East,Electronics,68.31,3,0,204.94
2024-02-15,East,Home & Garden,72.5,1,0,72.5
2024-02-15,West,Sports,57.42,2,0,114.84
2024-02-15,South,Electronics,239.4,2,0,478.79
2024-02-15,North,Clothing,34.36,2,20,54.98
2024-02-15,South,Clothing,51.84,3,0,155.53
2024-02-15,North,Clothing,53.56,1,0,53.56
2024-02-15,South,Electronics,178.38,1,0,178.38
2024-02-15,East,Clothing,31.54,2,0,63.07
2024-02-15,South,Home & Garden,97.87,4,20,313.2
2024-02-16,East,Books,18.6,2,0,37.2
2024-02-16,South,Home & Garden,43.48,4,0,173.92
2024-02-16,West,Electronics,261.57,1,0,261.57
2024-02-16,North,Home & Garden,88.51,3,10,238.97
2024-02-16,North,Books,23.32,2,0,46.63
2024-02-16,South,Electronics,204.73,3,20,491.36
2024-02-16,East,Sports,77.75,1,15,66.09
2024-02-16,East,Electronics,176.37,2,0,352.74
2024-02-16,North,Sports,70.93,4,0,283.73
2024-02-16,East,Home & Garden,59.25,3,0,177.76
2024-02-16,North,Home & Garden,63.06,2,0,126.13
2024-02-16,South,Electronics,328.1,2,0,656.2
2024-02-16,North,Clothing,45.85,1,0,45.85
2024-02-16,East,Clothing,41.93,2,0,83.86
2024-02-16,West,Electronics,261.54,1,0,261.54
2024-02-16,South,Home & Garden,98.76,1,0,98.76
2024-02-16,South,Books,14.66,4,20,46.92
2024-02-16,East,Sports,55.81,1,15,47.44
2024-02-16,East,Home & Garden,87.35,3,0,262.06
2024-02-17,West,Clothing,46.67,3,0,140.0
2024-02-17,North,Sports,77.48,2,0,154.95
2024-02-17,North,Sports,41.32,1,10,37.18
2024-02-17,West,Home & Garden,75.69,4,0,302.75
2024-02-17,North,Books,15.64,1,5,14.85
2024-02-17,South,Clothing,45.28,4,10,163.01
2024-02-17,West,Books,18.5,1,0,18.5
2024-02-17,South,Clothing,27.43,1,0,27.43
2024-02-17,South,Electronics,343.96,4,0,1375.85
2024-02-17,West,Clothing,57.03,3,10,153.97
2024-02-17,South,Clothing,46.03,1,0,46.03
2024-02-17,South,Home & Garden,56.93,3,0,170.8
2024-02-17,East,Home & Garden,102.75,4,0,410.99
2024-02-17,East,Sports,60.0,2,0,120.0
2024-02-17,East,Home & Garden,101.67,1,0,101.67
2024-02-17,South,Home & Garden,72.77,4,0,291.08
2024-02-17,South,Clothing,49.69,3,0,149.06
2024-02-17,South,Electronics,323.78,2,0,647.56
2024-02-17,North,Books,31.39,2,0,62.78
2024-02-17,East,Clothing,55.28,1,20,44.22
2024-02-17,South,Electronics,153.39,3,0,460.18
2024-02-17,East,Clothing,51.74,2,0,103.47
2024-02-17,West,Home & Garden,61.6,1,0,61.6
2024-02-17,North,Sports,44.6,2,0,89.21
2024-02-17,West,Home & Garden,104.6,2,0,209.2
2024-02-17,West,Clothing,47.45,3,0,142.36
2024-02-17,West,Clothing,33.99,1,0,33.99
2024-02-17,North,Home & Garden,56.93,3,0,170.8
2024-02-17,West,Electronics,144.54,3,0,433.62
2024-02-18,North,Sports,62.59,2,0,125.18
2024-02-18,North,Clothing,50.75,4,0,202.99
2024-02-18,South,Clothing,41.85,2,0,83.7
2024-02-18,East,Home & Garden,60.71,4,0,242.84
2024-02-18,East,Books,10.77,3,0,32.31
2024-02-18,South,Home & Garden,98.39,4,15,334.54
2024-02-18,South,Clothing,44.17,3,0,132.5
2024-02-18,East,Home & Garden,78.49,2,5,149.12
2024-02-18,East,Sports,59.31,4,15,201.66
2024-02-18,South,Clothing,35.65,3,15,90.9
2024-02-18,North,Books,22.18,3,20,53.23
2024-02-18,North,Books,7.34,2,10,13.21
2024-02-18,West,Electronics,213.13,2,0,426.26
2024-02-18,East,Electronics,302.77,4,0,1211.07
2024-02-18,East,Books,13.54,1,10,12.18
2024-02-18,North,Clothing,39.01,3,0,117.04
2024-02-18,South,Sports,79.04,2,0,158.08
2024-02-18,South,Electronics,263.31,3,20,631.94
2024-02-18,South,Home & Garden,91.47,1,0,91.47
2024-02-18,West,Sports,40.86,1,5,38.81
2024-02-18,South,Electronics,212.97,1,0,212.97
2024-02-18,North,Sports,63.52,1,0,63.52
2024-02-18,North,Clothing,12.04,4,0,48.17
2024-02-18,North,Clothing,68.1,3,0,204.29
2024-02-19,East,Books,22.73,1,15,19.32
2024-02-19,East,Sports,61.03,2,0,122.07
2024-02-19,East,Electronics,221.59,4,20,709.09
2024-02-19,East,Sports,56.72,2,0,113.44
2024-02-19,South,Books,21.6,2,15,36.71
2024-02-19,North,Clothing,46.47,3,0,139.42
2024-02-19,East,Home & Garden,73.96,4,0,295.83
2024-02-19,East,Electronics,87.3,1,0,87.3
2024-02-20,East,Clothing,29.32,1,0,29.32
2024-02-20,East,Electronics,214.62,2,0,429.23
2024-02-20,South,Books,19.08,1,0,19.08
2024-02-20,West,Clothing,40.99,2,10,73.78
2024-02-20,West,Electronics,154.54,3,0,463.63
2024-02-20,North,Electronics,143.62,4,5,545.74
2024-02-20,South,Home & Garden,88.7,1,0,88.7
2024-02-20,West,Books,22.38,3,0,67.13
2024-02-20,South,Clothing,46.77,4,0,187.08
2024-02-20,East,Books,20.03,4,0,80.12
2024-02-20,West,Books,17.09,4,5,64.95
2024-02-20,East,Home & Garden,56.52,1,0,56.52
2024-02-20,East,Electronics,410.62,1,0,410.62
2024-02-20,North,Sports,39.63,3,0,118.88
2024-02-20,East,Home & Garden,97.59,1,0,97.59
2024-02-20,North,Home & Garden,58.45,1,0,58.45
2024-02-20,North,Clothing,65.36,1,0,65.36
2024-02-20,South,Clothing,28.41,3,0,85.24
2024-02-20,East,Electronics,290.03,3,0,870.1
2024-02-20,North,Electronics,257.69,4,0,1030.77
2024-02-20,South,Home & Garden,79.24,1,0,79.24
2024-02-20,North,Home & Garden,81.0,4,0,323.98
2024-02-20,West,Clothing,48.61,1,0,48.61
2024-02-20,North,Electronics,262.13,4,0,1048.51
2024-02-21,East,Clothing,36.84,3,5,105.0
2024-02-21,East,Sports,63.0,2,0,126.0
2024-02-21,South,Sports,76.03,4,0,304.1
2024-02-21,South,Home & Garden,92.08,1,0,92.08
2024-02-21,East,Home & Garden,89.59,2,5,170.23
2024-02-21,North,Electronics,262.43,3,0,787.3
2024-02-21,North,Books,15.88,1,0,15.88
2024-02-21,North,Clothing,36.91,1,0,36.91
2024-02-21,East,Sports,47.9,3,0,143.7
2024-02-21,West,Electronics,144.21,1,0,144.21
2024-02-21,East,Sports,45.21,2,20,72.34
2024-02-21,South,Home & Garden,74.32,3,0,222.95
2024-02-21,South,Clothing,59.52,3,0,178.55
2024-02-22,North,Home & Garden,95.28,4,0,381.13
2024-02-22,South,Electronics,188.13,4,0,752.51
2024-02-22,East,Clothing,44.61,1,0,44.61
2024-02-22,West,Books,17.18,4,0,68.7
2024-02-22,West,Clothing,49.76,3,0,149.28
2024-02-22,East,Home & Garden,72.8,3,0,218.4
2024-02-22,North,Clothing,36.81,4,0,147.24
2024-02-22,East,Sports,72.25,1,20,57.8
2024-02-22,East,Electronics,223.36,2,0,446.72
2024-02-22,West,Electronics,254.57,3,0,763.72
2024-02-22,North,Electronics,240.61,3,10,649.65
2024-02-22,South,Electronics,255.69,3,0,767.08
2024-02-22,East,Books,29.03,3,5,82.74
2024-02-23,South,Books,17.14,2,0,34.28
2024-02-23,South,Electronics,270.79,3,0,812.36
2024-02-23,East,Clothing,56.21,4,0,224.84
2024-02-23,West,Books,16.35,1,20,13.08
2024-02-23,South,Clothing,48.16,2,0,96.32
2024-02-23,North,Electronics,116.71,1,0,116.71
2024-02-23,West,Electronics,263.43,4,0,1053.71
2024-02-23,South,Clothing,38.68,2,0,77.36
2024-02-23,West,Home & Garden,56.01,2,0,112.01
2024-02-23,West,Home & Garden,33.68,2,0,67.35
2024-02-23,West,Clothing,42.43,1,0,42.43
2024-02-23,South,Books,23.1,2,0,46.2
2024-02-23,West,Sports,49.28,2,5,93.63
2024-02-23,West,Sports,67.82,3,0,203.46
2024-02-23,North,Home & Garden,55.33,4,5,210.25
2024-02-23,North,Sports,37.66,4,20,120.5
2024-02-23,North,Electronics,328.3,1,5,311.89
2024-02-24,West,Sports,53.28,2,0,106.55
2024-02-24,East,Clothing,44.89,2,0,89.77
2024-02-24,North,Sports,64.45,4,20,206.23
2024-02-24,West,Electronics,189.04,3,0,567.12
2024-02-24,West,Electronics,331.47,2,0,662.94
2024-02-24,West,Electronics,183.51,4,0,734.05
2024-02-24,North,Clothing,36.11,1,0,36.11
2024-02-24,South,Clothing,21.65,2,10,38.97
2024-02-24,South,Sports,58.71,2,0,117.42
2024-02-24,South,Electronics,225.95,4,0,903.8
2024-02-24,South,Electronics,268.04,2,0,536.08
2024-02-24,West,Home & Garden,91.72,4,0,366.89
2024-02-24,South,Electronics,224.22,4,5,852.05
2024-02-24,West,Books,16.8,3,10,45.37
2024-02-24,West,Sports,46.64,4,0,186.55
2024-02-24,East,Electronics,252.17,2,0,504.34
2024-02-24,South,Home & Garden,40.63,3,0,121.89
2024-02-24,North,Clothing,39.34,2,0,78.67
2024-02-24,North,Books,19.53,1,0,19.53
2024-02-24,North,Clothing,40.5,3,0,121.5
2024-02-24,South,Clothing,48.03,3,0,144.09
2024-02-24,North,Electronics,267.44,2,15,454.64
2024-02-24,West,Home & Garden,97.24,4,0,388.95
2024-02-24,South,Electronics,327.35,2,0,654.71
2024-02-24,South,Books,21.9,3,0,65.7
2024-02-24,East,Home & Garden,60.3,3,5,171.84
2024-02-24,North,Clothing,60.81,2,0,121.61
2024-02-24,North,Books,26.48,2,0,52.96
2024-02-25,East,Clothing,32.54,1,0,32.54
2024-02-25,North,Electronics,216.49,1,10,194.84
2024-02-25,South,Electronics,233.5,4,0,933.99
2024-02-25,West,Electronics,269.97,3,0,809.91
2024-02-25,North,Books,28.27,2,0,56.54
2024-02-25,West,Clothing,59.92,3,0,179.75
2024-02-25,South,Home & Garden,66.94,3,10,180.75
2024-02-25,North,Clothing,27.76,3,0,83.27
2024-02-25,South,Home & Garden,76.07,2,20,121.72
2024-02-25,South,Clothing,52.86,1,0,52.86
2024-02-25,South,Clothing,42.15,3,0,126.46
2024-02-25,West,Clothing,60.68,4,0,242.71
2024-02-25,East,Clothing,52.99,1,0,52.99
2024-02-25,East,Clothing,36.65,4,0,146.61
2024-02-25,East,Electronics,330.73,2,0,661.45
2024-02-25,North,Sports,37.51,4,0,150.06
2024-02-25,South,Home & Garden,78.16,4,0,312.65
2024-02-25,West,Home & Garden,59.72,2,0,119.45
2024-02-25,South,Clothing,54.54,4,0,218.16
2024-02-25,West,Electronics,310.02,4,5,1178.07
2024-02-25,West,Books,22.31,3,5,63.59
2024-02-25,East,Books,10.7,1,0,10.7
2024-02-25,South,Electronics,304.02,2,0,608.03
2024-02-25,West,Home & Garden,68.06,4,0,272.24
